"gene_symbol","uniprot_id","protein_groups","protein_description","mol_weight_da","n_precursors_exp","n_samples_detected","pct_samples_detected","median_precursors_used","mean_log2_D14","mean_log2_D21","mean_log2_M03","mean_log2_M06","mean_log2_M12","mean_log2_M18","D14.rep1.Quantity.log2","D14.rep2.Quantity.log2","D14.rep3.Quantity.log2","D14.rep4.Quantity.log2","D14.rep5.Quantity.log2","D21.rep1.Quantity.log2","D21.rep2.Quantity.log2","D21.rep3.Quantity.log2","D21.rep4.Quantity.log2","D21.rep5.Quantity.log2","M03.rep1.Quantity.log2","M03.rep2.Quantity.log2","M03.rep3.Quantity.log2","M03.rep4.Quantity.log2","M03.rep5.Quantity.log2","M06.rep1.Quantity.log2","M06.rep2.Quantity.log2","M06.rep3.Quantity.log2","M06.rep4.Quantity.log2","M06.rep5.Quantity.log2","M12.rep1.Quantity.log2","M12.rep2.Quantity.log2","M12.rep3.Quantity.log2","M12.rep4.Quantity.log2","M12.rep5.Quantity.log2","M18.rep1.Quantity.log2","M18.rep2.Quantity.log2","M18.rep3.Quantity.log2","M18.rep4.Quantity.log2","M18.rep5.Quantity.log2","go_molecular_function","go_biological_process","go_cellular_component","kegg_pathway"
"Aco1","P28271","ACOHC_MOUSE","Cytoplasmic aconitate hydratase",NA,NA,30,100,NA,11.4217679977417,11.1629083633423,12.3079431533814,12.122730255127,12.1142343521118,11.604536819458,11.6704130172729,11.0740365982056,11.2631587982178,10.44211769104,12.6591138839722,11.0344104766846,10.9598350524902,11.6514225006104,10.3366584777832,11.8322153091431,12.3400850296021,12.4475040435791,12.3229236602783,11.948413848877,12.4807891845703,12.7990760803223,12.2070875167847,11.7155981063843,12.0614967346191,11.8303928375244,12.7179479598999,11.9997472763062,12.0596513748169,12.2023630142212,11.5914621353149,11.3321113586426,11.4489126205444,12.082293510437,11.6544399261475,11.5049266815186,NA,NA,NA,NA
"CO040_MOUSE","Q9CRC3","CO040_MOUSE","UPF0235 protein C15orf40 homolog",NA,NA,30,100,NA,5.96967458724976,7.42912712097168,7.48838186264038,7.05649662017822,6.58771858215332,6.78498268127441,6.03944063186646,5.26393222808838,5.10434865951538,6.65091323852539,6.78973817825317,7.83880519866943,7.42116594314575,7.19122743606567,6.78712844848633,7.90730857849121,7.62768745422363,7.20328521728516,7.10077953338623,7.57829332351685,7.93186378479004,7.83913946151733,7.06411170959473,6.30810022354126,7.52434206008911,6.54678964614868,6.44777059555054,6.91551303863525,5.95708179473877,6.57074642181396,7.04748106002808,6.82387733459473,6.96524906158447,8.1712703704834,6.28516674041748,5.67934989929199,NA,NA,NA,NA
"Gabpb1","Q00420","GABP1_MOUSE","GA-binding protein subunit beta-1",NA,NA,30,100,NA,10.4237037658691,9.82673416137695,9.34525985717773,9.26436004638672,9.19493293762207,8.64205303192139,10.5441465377808,10.5490417480469,10.6311979293823,10.5539398193359,9.8401927947998,10.0565538406372,9.76320648193359,10.1603345870972,10.090612411499,9.06296348571777,9.24921894073486,9.43239402770996,9.24441623687744,9.2830114364624,9.517258644104,9.50343608856201,9.28749942779541,9.42249202728271,9.19894695281982,8.90942573547363,9.44030380249023,9.72614765167236,8.82509517669678,8.33847999572754,9.64463806152344,8.00001525878906,8.24270343780518,8.98427867889404,8.43343448638916,9.54983329772949,NA,NA,NA,NA
"Pak2","Q8CIN4","PAK2_MOUSE","Serine/threonine-protein kinase PAK 2",NA,NA,30,100,NA,10.0201686859131,10.8634447097778,11.039408493042,11.0806879043579,10.5757024765015,10.3364158630371,10.4410448074341,9.65974712371826,9.80287075042725,9.45875930786133,10.7384214401245,10.741096496582,10.9605255126953,10.7476615905762,10.6482934951782,11.2196464538574,11.0046882629395,11.248664855957,10.9035406112671,10.9678516387939,11.0722970962524,11.0967168807983,11.330436706543,11.0110607147217,10.9667081832886,10.998517036438,10.9449787139893,10.4712190628052,10.5787868499756,10.7526960372925,10.1308317184448,10.0566539764404,10.4197731018066,10.8489904403687,9.94306564331055,10.4135961532593,NA,NA,NA,NA
"Wdr77","Q99J09","MEP50_MOUSE","Methylosome protein WDR77",NA,NA,30,100,NA,12.1659265518188,12.3436786651611,11.6210998535156,11.6055149078369,11.4017719268799,10.9183053970337,12.35533618927,12.4351644515991,12.1260738372803,12.2081594467163,11.7048988342285,12.4007415771484,12.3355169296265,12.1176261901855,12.3025770187378,12.5619316101074,11.6323547363281,11.5627307891846,11.6327896118164,11.6528644561768,11.6247596740723,11.6072587966919,11.5633783340454,11.6005926132202,11.5615215301514,11.6948232650757,11.730845451355,11.5794811248779,11.4060754776001,11.3272371292114,10.965220451355,10.5721445083618,11.3642988204956,11.4001178741455,10.6007070541382,10.6542587280273,NA,NA,NA,NA
"Larp1","Q6ZQ58","LARP1_MOUSE","La-related protein 1",NA,NA,30,100,NA,10.6538625717163,10.8354558944702,10.093963432312,9.99088363647461,9.82750968933105,9.39172821044922,10.7518157958984,10.7249612808228,10.5319948196411,10.8224687576294,10.4380722045898,10.8622817993164,10.9482126235962,10.4732522964478,10.9612150192261,10.9323177337646,10.1006202697754,10.2088928222656,10.0917501449585,10.0388441085815,10.029709815979,9.84533309936523,10.3274784088135,9.93982315063477,9.96887969970703,9.87290382385254,10.0413284301758,10.070948600769,9.91983509063721,9.45205688476563,9.65337944030762,9.38678550720215,9.41133689880371,9.63744354248047,9.27889347076416,9.24418163299561,NA,NA,NA,NA
"Rack1","P68040","RACK1_MOUSE","Small ribosomal subunit protein RACK1",NA,NA,30,100,NA,15.0084238052368,14.6304660797119,14.6823583602905,14.6979644775391,14.6896490097046,13.9806516647339,15.3479537963867,14.7698812484741,14.8822641372681,14.8389797210693,15.2030401229858,14.7181930541992,14.6866102218628,14.6098566055298,14.6249666213989,14.5127038955688,14.7519016265869,14.7110328674316,14.7800951004028,14.6915740966797,14.4771881103516,14.6949396133423,14.7105464935303,14.8416776657104,14.7624292373657,14.4802293777466,14.8493776321411,14.7377214431763,14.6472969055176,14.690728187561,14.523120880127,14.0862903594971,14.3287401199341,13.8804082870483,13.7199296951294,13.8878898620605,NA,NA,NA,NA
"Supt16h","Q920B9","SP16H_MOUSE","FACT complex subunit SPT16",NA,NA,30,100,NA,12.6471904754639,12.5057209014892,11.9424856185913,11.9514713287354,11.6605638504029,11.2408884048462,12.7883796691895,12.7447576522827,12.7564315795898,12.1968069076538,12.7495765686035,12.5471639633179,12.4818897247314,12.3344173431396,12.4483861923218,12.7167472839355,12.1069259643555,11.9509124755859,11.9366693496704,11.8320350646973,11.8858852386475,11.8225326538086,11.9418706893921,12.0479011535645,12.1136274337769,11.8314247131348,11.552170753479,11.9352130889893,11.6095018386841,11.8833799362183,11.3225536346436,10.7171154022217,11.2812271118164,11.2494888305664,11.5497159957886,11.4068946838379,NA,NA,NA,NA
"Dpf2","Q61103","REQU_MOUSE","Zinc finger protein ubi-d4",NA,NA,30,100,NA,10.3240198135376,10.4645095825195,10.4090425491333,10.2807960510254,9.87371253967286,9.70807247161864,10.4636011123657,10.036527633667,10.3524703979492,10.8486547470093,9.91884517669678,10.4643468856812,10.8219308853149,9.99441814422607,10.4002141952515,10.641637802124,10.1788520812988,10.6374883651733,10.1786890029907,10.5471754074097,10.5030078887939,10.1562852859497,10.6245594024658,10.0763835906982,10.2474517822266,10.2993001937866,9.70672035217285,9.77732372283936,9.88249683380127,9.9200325012207,10.0819892883301,9.46372413635254,9.57302379608154,10.3589181900024,9.39139175415039,9.75330448150635,NA,NA,NA,NA
"Snx12","O70493","SNX12_MOUSE","Sorting nexin-12",NA,NA,30,100,NA,9.84078884124756,10.6502698898316,11.0265933990478,11.0865756988525,10.4849792480469,10.3257236480713,10.4116125106812,8.9966869354248,9.77897644042969,9.29382514953613,10.722843170166,10.6257944107056,10.6479625701904,10.3044662475586,10.4167232513428,11.2564029693604,11.0286836624146,11.0400867462158,11.086009979248,11.0341167449951,10.9440698623657,11.1897630691528,11.3193330764771,11.0944128036499,10.9001169204712,10.9292526245117,10.7845344543457,9.94506645202637,10.7576837539673,10.8973474502563,10.0402641296387,10.2215738296509,10.3930635452271,10.3183860778809,10.2491865158081,10.4464082717896,NA,NA,NA,NA
"Rcn1","Q05186","RCN1_MOUSE","Reticulocalbin-1",NA,NA,30,100,NA,14.0821327209473,14.3195417404175,13.5598638534546,13.2901922225952,13.0243715286255,12.859734916687,13.9928274154663,14.4049043655396,14.198766708374,14.4516162872314,13.362548828125,14.5825452804565,14.2213096618652,14.2185153961182,14.5276489257813,14.0476894378662,13.3551120758057,13.8192873001099,13.3909358978271,13.6795225143433,13.554461479187,13.4498729705811,13.0510931015015,13.4861822128296,13.3275308609009,13.1362819671631,12.8647985458374,13.2669296264648,13.0290575027466,12.870457649231,13.0906143188477,12.7102756500244,12.864444732666,12.9188070297241,12.4790525436401,13.3260946273804,NA,NA,NA,NA
"Cdc5l","Q6A068","CDC5L_MOUSE","Cell division cycle 5-like protein",NA,NA,30,100,NA,18.4441997528076,18.630545425415,17.9027523040772,17.8293724060059,17.4107929229736,17.2043468475342,18.5350685119629,18.2541084289551,18.6012172698975,18.8484840393066,17.982120513916,18.8271045684814,18.8048133850098,18.2304649353027,18.5202217102051,18.7701225280762,17.8187065124512,17.9480457305908,17.7238636016846,17.9818344116211,18.0413112640381,17.9788951873779,17.9259490966797,17.7388687133789,17.7790241241455,17.7241249084473,17.7055206298828,17.5479354858398,17.5159549713135,17.1658515930176,17.1187019348145,16.8612766265869,17.4804267883301,17.8071174621582,16.8596706390381,17.0132427215576,NA,NA,NA,NA
"Parp2","O88554","PARP2_MOUSE","Poly [ADP-ribose] polymerase 2",NA,NA,30,100,NA,8.59803276062012,8.88560695648193,8.15990085601807,8.2941858291626,8.11074705123901,7.46164093017578,9.27153491973877,8.11953926086426,8.63044452667236,8.42963790893555,8.53900718688965,8.69892501831055,9.08408355712891,8.89975643157959,8.71728229522705,9.02798748016357,8.32294082641602,8.12664890289307,8.02750301361084,8.24658966064453,8.07582187652588,8.20845699310303,8.44672584533691,8.14062881469727,8.32708740234375,8.34803009033203,8.00508880615234,7.72694253921509,8.27849769592285,8.54625606536865,7.99695014953613,7.98810338973999,7.5050835609436,7.27615594863892,8.06644439697266,6.47241735458374,NA,NA,NA,NA
"Snrnp48","Q9D361","SNR48_MOUSE","U11/U12 small nuclear ribonucleoprotein 48 kDa protein",NA,NA,30,100,NA,7.20581016540527,7.33194751739502,6.94324617385864,6.69799165725708,6.12082395553589,6.24537420272827,7.12817478179932,6.70383977890015,7.62815427780151,7.49747848510742,7.07140350341797,7.82038259506226,7.07618427276611,7.24810934066772,7.33666324615479,7.17839813232422,6.56777429580688,7.37079048156738,6.91679620742798,6.56607818603516,7.29479169845581,7.25665378570557,6.3358268737793,6.71728324890137,6.65464162826538,6.52555274963379,5.35085678100586,6.42244386672974,6.26543617248535,6.15324544906616,6.41213750839233,7.1936182975769,5.28835773468018,5.99768161773682,6.39436483383179,6.35284852981567,NA,NA,NA,NA
"Eml4","Q3UMY5","EMAL4_MOUSE","Echinoderm microtubule-associated protein-like 4",NA,NA,30,100,NA,10.6235511779785,10.4122863769531,9.58163509368896,9.64395961761475,9.31592578887939,8.88414344787598,10.7135353088379,10.4949207305908,10.6026763916016,10.5254774093628,10.7811460494995,10.3877649307251,10.4335317611694,10.1992988586426,10.319748878479,10.7210874557495,9.7775936126709,9.49677562713623,9.54683208465576,9.47884464263916,9.60812950134277,9.63282489776611,9.6582145690918,9.61889457702637,9.73050498962402,9.57935905456543,9.88330078125,9.4606819152832,9.03455066680908,9.22394561767578,8.97714996337891,8.37151718139648,8.93904495239258,9.37464904785156,8.30630970001221,9.42919635772705,NA,NA,NA,NA
"Stam","P70297","STAM1_MOUSE","Signal transducing adapter molecule 1",NA,NA,30,100,NA,10.2412981033325,10.3906970977783,9.80621910095214,9.85770320892334,9.60369033813477,9.10875873565674,10.2713899612427,10.2589464187622,10.1608104705811,10.6206455230713,9.89469814300537,10.5732469558716,10.4394645690918,10.2371225357056,10.1946983337402,10.5089530944824,10.0224685668945,9.80826282501221,9.78197002410889,9.51656055450439,9.90183353424072,10.1536636352539,9.72151184082031,9.75741386413574,9.9282398223877,9.72768688201904,10.0655221939087,9.68345355987549,9.45571899414063,9.33237457275391,9.48138236999512,8.32629776000977,9.39521503448486,9.32066631317139,8.93764019012451,9.56397438049316,NA,NA,NA,NA
"Tle1","Q62440","TLE1_MOUSE","Transducin-like enhancer protein 1",NA,NA,30,100,NA,10.1514518737793,9.79976272583008,9.09139766693115,9.08403186798095,8.88781585693359,8.39424657821655,10.0746383666992,10.4299278259277,10.0854434967041,9.71327018737793,10.4539794921875,9.66943645477295,9.32914733886719,9.99801063537598,9.65839958190918,10.3438196182251,9.06781005859375,9.17947483062744,9.04168510437012,9.1110725402832,9.05694580078125,9.28263759613037,9.58902549743652,9.06856536865234,8.94486904144287,8.53506183624268,9.13460826873779,8.99261569976807,8.79643440246582,8.53414249420166,8.98127841949463,9.47648525238037,8.71373844146729,6.21831941604614,8.36152648925781,9.20116329193115,NA,NA,NA,NA
"Fbxo7","Q3U7U3","FBX7_MOUSE","F-box only protein 7",NA,NA,30,100,NA,7.13440341949463,7.8508373260498,7.93059072494507,7.77190198898316,7.99554576873779,7.23360862731933,5.98518848419189,6.85156345367432,7.28155088424683,7.75213670730591,7.8015775680542,7.43906831741333,8.29050827026367,7.24892663955688,7.76841831207275,8.50726509094238,8.26969146728516,7.73162174224854,8.08292770385742,7.90994548797607,7.65876722335815,7.72650241851807,7.70933866500854,7.34850645065308,7.88684988021851,8.18831253051758,8.83911228179932,7.60861539840698,8.07672595977783,7.73956298828125,7.71371221542358,7.67556381225586,7.49235916137695,7.93174743652344,5.71289730072021,7.35547542572021,NA,NA,NA,NA
"Chaf1a","Q9QWF0","CAF1A_MOUSE","Chromatin assembly factor 1 subunit A",NA,NA,30,100,NA,9.19852504730224,9.56910419464111,7.08861331939697,7.25358171463013,6.15626392364502,6.39206848144531,9.17155838012695,9.19332313537598,9.10740089416504,9.71686935424805,8.80347347259521,9.57650184631348,9.70541954040527,8.97013092041016,9.69648551940918,9.89698314666748,7.51801061630249,7.13697147369385,6.98204898834229,7.10843086242676,6.69760465621948,6.83442258834839,7.21995067596436,7.69653177261353,7.19975328445435,7.31725025177002,6.67822265625,6.60425996780396,6.12399530410767,6.26874971389771,5.10609197616577,5.40136623382568,6.24938631057739,6.3778076171875,7.48962688446045,6.44215536117554,NA,NA,NA,NA
"Irs1","P35569","IRS1_MOUSE","Insulin receptor substrate 1",NA,NA,30,100,NA,7.76434192657471,7.51549234390259,6.40419750213623,5.7367073059082,5.79863243103027,5.7081088066101,7.75870752334595,7.65925598144531,7.74053430557251,8.22735404968262,7.43585777282715,7.83907842636108,7.74208545684814,6.8224720954895,7.34066343307495,7.83316230773926,6.8064227104187,6.2389669418335,6.36053562164307,6.29119873046875,6.32386350631714,5.87203311920166,6.09062528610229,5.35871934890747,5.92439365386963,5.43776512145996,5.44318008422852,5.35215663909912,6.04178237915039,6.43015480041504,5.7258882522583,6.03561162948608,5.71773386001587,5.88159847259521,5.48663997650146,5.4189600944519,NA,NA,NA,NA
"Acat2","Q8CAY6","THIC_MOUSE","Acetyl-CoA acetyltransferase, cytosolic",NA,NA,30,100,NA,8.86821174621582,8.85405426025391,10.490220451355,10.5214118957519,10.1691854476929,9.79435586929321,9.58135414123535,8.36358833312988,7.88238430023193,8.15042304992676,10.3633089065552,8.51926136016846,8.64388275146484,9.00796031951904,8.42971611022949,9.6694507598877,11.0415487289429,9.96249580383301,10.846827507019,9.92244243621826,10.6777877807617,11.5395860671997,11.0093021392822,9.96204662322998,9.91469764709473,10.1814270019531,10.9514818191528,9.37523555755615,10.3838262557983,10.1802616119385,9.95512199401855,10.8165159225464,11.0993309020996,11.4288988113403,7.82460165023804,7.8024320602417,NA,NA,NA,NA
"Qdpr","Q8BVI4","DHPR_MOUSE","Dihydropteridine reductase",NA,NA,30,100,NA,10.8270511627197,10.9681182861328,11.5735374450684,11.5155908584595,10.9494264602661,10.8777027130127,10.6812677383423,10.6628551483154,10.3000297546387,10.0763521194458,12.4147510528564,10.6321449279785,10.8470125198364,10.9774379730225,10.7746200561523,11.6093759536743,11.8682622909546,11.5572338104248,11.6665754318237,11.1529951095581,11.6226205825806,11.8200035095215,11.7393865585327,11.3124980926514,11.4571619033813,11.2489042282104,11.4216356277466,10.4762411117554,11.0290699005127,11.2227983474731,10.5973873138428,10.7907571792603,11.0253639221191,11.4848966598511,10.7427473068237,10.3447484970093,NA,NA,NA,NA
"Nup62","Q63850","NUP62_MOUSE","Nuclear pore glycoprotein p62",NA,NA,30,100,NA,11.2719806671143,11.9396389007569,11.2518131256103,11.1381893157959,10.6961215972901,10.5562660217285,10.9107322692871,11.3660221099854,11.2151803970337,11.9449367523193,10.9230318069458,12.1803884506226,12.0744781494141,11.5630407333374,12.2083854675293,11.6719017028809,11.1542024612427,11.2874202728271,11.0016403198242,11.5074510574341,11.3083515167236,11.3967618942261,11.3354444503784,10.9382543563843,11.0132875442505,11.0071983337402,10.8743009567261,10.7357273101807,11.0295057296753,10.5223779678345,10.3186960220337,10.5704345703125,10.6737308502197,10.9628114700317,10.0975208282471,10.4768323898315,NA,NA,NA,NA
"Bod1l","E9Q6J5","BD1L1_MOUSE","Biorientation of chromosomes in cell division protein 1-like 1",NA,NA,30,100,NA,9.81405944824219,10.2127870559692,9.15625305175781,9.08683662414551,8.47319736480713,8.46077222824097,9.91613864898682,9.83845901489258,9.97608089447021,10.1381549835205,9.20146369934082,10.3052415847778,10.7633352279663,9.48193454742432,10.0983257293701,10.4150981903076,9.00067329406738,9.03924369812012,9.00236034393311,9.11174392700195,9.6272439956665,9.14376544952393,9.44944381713867,9.16904449462891,8.73405933380127,8.93787002563477,9.25395584106445,8.72557830810547,8.40548610687256,7.96275424957275,8.01821231842041,7.96102237701416,8.52973747253418,9.40083599090576,7.64378023147583,8.7684850692749,NA,NA,NA,NA
"Ppwd1","Q8CEC6","PPWD1_MOUSE","Peptidylprolyl isomerase domain and WD repeat-containing protein 1",NA,NA,30,100,NA,9.70419425964357,9.80274581909179,9.47146949768066,9.60115756988525,9.09127464294434,8.77599925994873,10.2066354751587,9.33734798431396,9.80378913879395,8.82041835784912,10.3527803421021,9.74769020080566,9.81057453155518,9.80948734283447,9.36490535736084,10.2810716629028,9.59456634521484,9.45071792602539,9.61453819274902,9.37967777252197,9.31784725189209,9.5820198059082,9.75683975219727,9.66890239715576,9.60262966156006,9.39539623260498,9.23436069488525,9.32883930206299,8.95372009277344,9.48394966125488,8.45550346374512,8.17978286743164,8.73456192016602,9.25476741790771,8.37274646759033,9.33813762664795,NA,NA,NA,NA
"Papss2","O88428","PAPS2_MOUSE","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2",NA,NA,30,100,NA,10.2477272033691,10.8739755630493,10.4489910125733,10.3573274612427,10.2742864608765,9.75431060791017,10.7329969406128,10.0536670684814,10.0763912200928,9.66910743713379,10.7064733505249,10.7949361801147,10.8546581268311,10.6750288009644,10.6791849136353,11.3660697937012,10.4965753555298,10.5518951416016,10.6112127304077,10.2106332778931,10.3746385574341,10.2433090209961,10.4593772888184,10.562141418457,10.4281558990479,10.093653678894,10.4788904190063,10.2214603424072,10.2950830459595,10.1174173355103,10.258581161499,9.56128311157227,10.1276597976685,9.96480274200439,9.6674919128418,9.45031547546387,NA,NA,NA,NA
"Ywhaz","P63101","1433Z_MOUSE","14-3-3 protein zeta/delta",NA,NA,30,100,NA,13.864608001709,14.1540689468384,14.5951391220093,14.5092723846436,14.0578144073487,13.9007699966431,13.5397672653198,13.6641874313354,13.6163311004639,13.2492580413818,15.2534961700439,13.9587135314941,13.9845523834229,14.2849416732788,13.9759550094604,14.5661821365356,14.628005027771,14.6695022583008,14.5996398925781,14.4401531219482,14.6383953094482,14.5885381698608,14.6222887039185,14.4979076385498,14.3978366851807,14.439790725708,14.3262042999268,13.8974409103394,14.1165981292725,14.500470161438,13.4483585357666,13.9130373001099,13.9307518005371,13.9771003723145,13.8208742141724,13.8620862960815,NA,NA,NA,NA
"Syap1","Q9D5V6","SYAP1_MOUSE","Synapse-associated protein 1",NA,NA,30,100,NA,11.7632596969604,12.300429725647,11.6753631591797,11.5995906829834,11.0723909378052,10.9811042785644,11.4707860946655,11.6327934265137,11.86545753479,12.5095815658569,11.3376798629761,12.2409954071045,12.586877822876,11.7665004730225,12.4107189178467,12.4970560073853,11.6573209762573,11.7806844711304,11.6968364715576,11.488091468811,11.7538824081421,11.861626625061,11.9708404541016,11.2996349334717,11.4632434844971,11.4026079177856,11.4863014221191,11.2683248519897,11.2063856124878,10.669116973877,10.7318258285522,10.7381525039673,11.4114418029785,12.3448276519775,10.0901041030884,10.3209953308105,NA,NA,NA,NA
"Pakap","O54931","AKAP2_MOUSE","PALM2-AKAP2 fusion protein",NA,NA,30,100,NA,10.3729064941406,10.232926940918,9.62697658538819,9.48497238159179,9.25607051849365,8.93284368515014,10.3526287078857,10.4624366760254,10.1973628997803,10.9370927810669,9.91501140594482,10.3406915664673,10.4011516571045,9.9311056137085,10.2754898071289,10.2161960601807,9.66347026824951,10.0637178421021,9.42587566375732,9.13595199584961,9.84586715698242,9.87188339233398,9.83056640625,9.21820259094238,9.52216529846191,8.9820442199707,10.0866355895996,9.54201698303223,8.98911094665527,8.62386322021484,9.03872585296631,7.82162237167358,8.98624897003174,9.6998176574707,8.26485729217529,9.89167213439941,NA,NA,NA,NA
"Dnajb1","Q9QYJ3","DNJB1_MOUSE","DnaJ homolog subfamily B member 1",NA,NA,30,100,NA,11.243701171875,11.6236059188843,11.1282016754151,11.0495254516602,10.7961429595947,10.4341445922852,11.4684715270996,11.0958290100098,11.1707372665405,11.2739362716675,11.2095317840576,11.6903305053711,11.5309352874756,11.3641519546509,11.7055616378784,11.8270502090454,11.0340156555176,11.3618783950806,10.9727954864502,11.1226854324341,11.1496334075928,11.0783853530884,11.1141033172607,11.0777502059937,10.9460153579712,11.0313730239868,10.9701499938965,10.9148778915405,10.7225646972656,10.6033010482788,10.7698211669922,10.3862419128418,10.9710092544556,10.9094514846802,9.83514308929443,10.0688772201538,NA,NA,NA,NA
"Rbx1","P62878","RBX1_MOUSE","E3 ubiquitin-protein ligase RBX1",NA,NA,30,100,NA,12.1102737426758,12.252739906311,11.403652381897,11.2571931838989,11.1834449768067,10.7097518920898,12.663911819458,11.7093420028687,12.0022974014282,12.2055721282959,11.9702453613281,12.2701950073242,12.2399654388428,12.3311128616333,12.0298414230347,12.3925848007202,11.6083316802979,11.1461000442505,11.5304546356201,11.2208776473999,11.5124979019165,11.43101978302,11.2592277526855,11.4006299972534,11.0655107498169,11.1295776367188,11.6207914352417,11.4590225219727,11.0150470733643,11.0068044662476,10.815559387207,10.2226991653442,10.6030082702637,10.7729167938232,10.776141166687,11.1739940643311,NA,NA,NA,NA
"Csad","Q9DBE0","CSAD_MOUSE","Cysteine sulfinic acid decarboxylase",NA,NA,30,100,NA,8.32318954467773,8.37455320358276,9.61842250823974,9.56351833343506,8.92339134216309,8.92485885620117,8.50052642822266,8.26503372192383,7.67615270614624,6.93125581741333,10.2429790496826,7.821129322052,8.37826633453369,8.73647403717041,8.04422378540039,8.89267253875732,10.04026222229,9.43428897857666,9.72715854644775,9.18582630157471,9.70457649230957,10.0196523666382,9.49360752105713,9.43840885162354,9.47077751159668,9.39514541625977,9.35715484619141,8.5939302444458,9.05050659179688,9.44028759002686,8.17507743835449,8.81363105773926,8.98836326599121,9.21972560882568,8.55208492279053,9.05048942565918,NA,NA,NA,NA
"Dstn","Q9R0P5","DEST_MOUSE","Destrin",NA,NA,30,100,NA,14.4484830856323,14.9058668136597,15.2562799453736,15.0970418930054,15.0019840240479,14.5633918762207,14.6756982803345,14.0728950500488,14.4328994750977,14.4336957931519,14.6272268295288,15.170711517334,14.7146997451782,14.9113578796387,14.8526592254639,14.8799057006836,15.0700511932373,15.319863319397,15.4182291030884,15.2784519195557,15.1948041915894,15.1518573760986,15.2367706298828,15.1164846420288,15.0049819946289,14.9751148223877,14.7366094589233,14.4714870452881,14.8969583511353,15.2241487503052,15.6807165145874,14.7543745040894,14.56898021698,14.4405755996704,14.5723524093628,14.480676651001,NA,NA,NA,NA
"Mrpl55","Q9CZ83","RM55_MOUSE","Large ribosomal subunit protein mL55",NA,NA,30,100,NA,10.137306022644,10.4945930480957,10.0268999099731,9.9025966644287,9.43018798828125,9.33408622741699,10.48108959198,9.75162792205811,9.77392864227295,11.0092315673828,9.67065238952637,10.2841749191284,10.6652774810791,10.40696144104,10.3259963989258,10.7905550003052,9.75384044647217,10.2507886886597,9.86542415618896,10.2065620422363,10.0578842163086,9.72963047027588,9.90370082855225,10.0799903869629,9.7885274887085,10.011134147644,9.21643447875977,9.60321521759033,9.35505485534668,9.6449670791626,9.33126831054688,9.23489093780518,9.54904460906982,9.76772022247314,9.1207389831543,8.99803638458252,NA,NA,NA,NA
"Rbp4","Q00724","RET4_MOUSE","Retinol-binding protein 4",NA,NA,30,100,NA,9.71633052825928,9.95246810913086,10.0922115325928,10.2717769622803,9.55202283859252,9.40034999847412,9.88827133178711,9.26643562316895,9.29155254364014,10.059458732605,10.0759344100952,9.87701416015625,10.0821323394775,9.28220653533936,9.90378284454346,10.6172046661377,10.2320461273193,10.0163431167603,9.80039596557617,10.1428985595703,10.2693738937378,10.5454235076904,10.0201396942139,10.1698141098022,10.2777299880981,10.3457775115967,10.2897443771362,9.44226837158203,9.89864635467529,10.3508424758911,7.77861261367798,8.46398735046387,9.53777027130127,9.65954494476318,9.58741569519043,9.75303173065186,NA,NA,NA,NA
"Plin3","Q9DBG5","PLIN3_MOUSE","Perilipin-3",NA,NA,30,100,NA,12.5719537734985,12.8550216674805,12.2502553939819,12.2589063644409,12.0045866012573,11.5586414337158,12.4492683410645,12.5606126785278,12.6911525726318,12.8596839904785,12.29905128479,12.7705087661743,12.8482351303101,12.748498916626,12.8649492263794,13.0429162979126,12.2292947769165,12.238862991333,12.1297788619995,12.2980117797852,12.3553285598755,12.4766149520874,12.4094505310059,12.0949735641479,12.1124849319458,12.2010078430176,12.5105686187744,12.0436916351318,12.2646055221558,11.8380107879639,11.3660564422607,11.2027225494385,11.4534664154053,11.7836875915527,11.0063629150391,12.3469676971436,NA,NA,NA,NA
"Sh3bgrl","Q9JJU8","SH3L1_MOUSE","Adapter Sh3bgrl",NA,NA,30,100,NA,11.3973007202148,11.3860664367676,11.4049444198608,11.1328325271606,10.7200975418091,10.713694190979,11.1129636764526,11.0568399429321,10.7735147476196,11.2787466049194,12.7644386291504,11.596791267395,11.4904899597168,11.2322654724121,11.2375841140747,11.3732013702393,11.2144365310669,11.664867401123,11.1364059448242,11.5128717422485,11.4961404800415,11.2984466552734,11.2789134979248,11.0124406814575,10.9820356369019,11.0923261642456,10.8131275177002,10.4499292373657,10.5880975723267,10.9611320495605,10.7882013320923,10.5597066879272,10.6190366744995,11.1436071395874,10.6597080230713,10.5864124298096,NA,NA,NA,NA
"Mrpl51","Q9CPY1","RM51_MOUSE","Large ribosomal subunit protein mL51",NA,NA,30,100,NA,8.05906896591187,9.72403526306152,8.96036224365234,9.10190925598145,8.58325004577637,8.26923818588257,8.19862174987793,7.22768497467041,7.91329288482666,9.052414894104,7.90333032608032,9.68428516387939,9.75849628448486,9.50392436981201,9.33694648742676,10.3365240097046,9.18007183074951,8.62808322906494,8.97718143463135,8.8268346786499,9.18964004516602,9.02817249298096,8.99224948883057,8.81404304504395,8.951904296875,9.72317695617676,9.04079723358154,8.03135967254639,8.7858362197876,8.54955387115479,8.50870323181152,8.03816509246826,8.53526782989502,8.52173805236816,8.32814025878906,7.92287969589233,NA,NA,NA,NA
